customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,total_profit,n_transaction,profit_per_transaction,post_code_cut,diverging_post_code,diverging_job_title
1258,Male,89,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,No,6,39,71 Sundown Circle,4720,QLD,1,5441.22,8,680.1525,"(4650,4750]",Other,Other
1259,Female,23,1973-11-24,Assistant Professor,Financial Services,Mass Customer,No,9,43,33 Bayside Way,4702,QLD,1,3342.13,7,477.44714285714286,"(4650,4750]",Other,Other
1260,Male,92,1989-10-01,Tax Accountant,Property,Mass Customer,No,9,27,23 Hollow Ridge Avenue,4702,QLD,2,2195.2400000000002,5,439.04800000000006,"(4650,4750]",Other,Other
1261,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,No,4,46,16623 Mariners Cove Plaza,4127,QLD,2,1584.5,6,264.0833333333333,"(4050,4150]",Other,Other
1262,Female,90,1967-12-07,Technical Writer,n/a,High Net Worth,Yes,19,49,884 Shoshone Lane,4670,QLD,3,1355.3799999999997,3,451.79333333333324,"(4650,4750]",Other,Other
1263,Male,41,1973-06-16,Nurse,Manufacturing,Affluent Customer,No,8,43,12 Prentice Point,4670,QLD,1,2951.0199999999995,6,491.8366666666666,"(4650,4750]",Other,Other
1265,Male,72,1987-07-22,Biostatistician,Property,Mass Customer,Yes,2,29,51673 Heffernan Park,4655,QLD,3,1195.6099999999997,4,298.9024999999999,"(4650,4750]",Other,Other
1266,Male,68,1978-05-02,Human Resources Manager,Health,Mass Customer,Yes,10,39,32 Meadow Ridge Alley,4610,QLD,1,3405.0999999999995,2,1702.5499999999997,"(4550,4650]",Other,Human Resources Manager
1267,Male,39,1979-06-03,Safety Technician,Entertainment,Affluent Customer,Yes,19,37,37 Clarendon Lane,4655,QLD,3,2557.49,4,639.3725,"(4650,4750]",Other,Other
1269,Male,56,1990-08-25,Account Coordinator,Property,High Net Worth,Yes,7,26,543 Victoria Park,4702,QLD,6,935.0600000000001,3,311.68666666666667,"(4650,4750]",Other,Other
1270,Male,72,1983-02-27,Paralegal,Financial Services,Affluent Customer,No,10,34,640 Toban Hill,4702,QLD,6,2113.08,4,528.27,"(4650,4750]",Other,Other
1271,Female,71,1994-07-11,Accounting Assistant,Telecommunications,Mass Customer,Yes,6,22,93 Corben Crossing,4506,QLD,4,950.1199999999999,2,475.05999999999995,"(4450,4550]",Other,Other
1273,Male,48,1974-07-31,General Manager,Financial Services,Affluent Customer,Yes,14,42,7928 Mendota Circle,4503,QLD,2,1551.7500000000002,3,517.2500000000001,"(4450,4550]",Other,General Manager
1274,Male,12,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,No,20,39,1075 Raven Place,4512,QLD,7,3573.5,10,357.35,"(4450,4550]",Other,Other
1275,Female,70,1966-01-10,General Manager,Health,Mass Customer,Yes,8,51,0 Summerview Pass,4511,QLD,2,1540.0799999999997,6,256.67999999999995,"(4450,4550]",Other,General Manager
1276,Male,24,1964-06-07,Dental Hygienist,Health,Affluent Customer,No,4,52,7310 Shopko Trail,4500,QLD,8,969.91,2,484.955,"(4450,4550]",Other,Other
1277,Male,26,1972-12-26,Help Desk Technician,n/a,Mass Customer,Yes,9,44,6659 Kenwood Plaza,4380,QLD,1,1197.91,3,399.30333333333334,"(4350,4450]","(4350,4450]",Other
1278,Female,14,1998-11-15,Pharmacist,Health,Affluent Customer,No,2,18,41 Knutson Alley,4370,QLD,4,721.51,4,180.3775,"(4350,4450]","(4350,4450]",Other
1279,Male,30,1962-08-12,Staff Accountant,Financial Services,Mass Customer,No,20,54,67396 Roxbury Court,4817,QLD,3,2422.29,6,403.715,"(4750,4850]","(4750,4850]",Other
1280,Male,71,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,Yes,15,39,55 Hauk Court,4350,QLD,7,2799.4199999999996,4,699.8549999999999,"(4250,4350]",Other,Other
1281,Male,29,1968-07-07,Administrative Assistant,Manufacturing,Affluent Customer,Yes,16,48,131 Tony Road,4213,QLD,8,1186.6099999999997,3,395.5366666666666,"(4150,4250]",Other,Administrative Assistant
1282,Male,99,1980-11-15,Programmer Analyst,Entertainment,Affluent Customer,Yes,14,36,791 Elgar Trail,4340,QLD,5,5521.409999999999,8,690.1762499999999,"(4250,4350]",Other,Other
1283,Female,43,1994-08-23,Clinical Specialist,Health,Mass Customer,No,1,22,617 Welch Street,4122,QLD,7,1012.1,2,506.05,"(4050,4150]",Other,Other
1284,Male,30,1976-01-28,Junior Executive,Entertainment,Affluent Customer,No,11,41,1 Namekagon Plaza,4306,QLD,8,106.49999999999999,3,35.49999999999999,"(4250,4350]",Other,Other
1285,Male,44,1973-05-23,Office Assistant,Manufacturing,Mass Customer,Yes,12,44,3 Blaine Road,4306,QLD,6,6456.509999999999,8,807.0637499999999,"(4250,4350]",Other,Other
1286,Female,83,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,16,41,77 Pankratz Plaza,4306,QLD,8,2415.24,7,345.03428571428566,"(4250,4350]",Other,Senior Quality Engineer
1287,Male,72,1960-10-23,Systems Administrator,Financial Services,Mass Customer,Yes,20,56,4081 Veith Lane,4306,QLD,4,5456.97,7,779.5671428571429,"(4250,4350]",Other,Other
1288,Female,51,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18,37,55 Elgar Park,4306,QLD,7,3227.13,5,645.426,"(4250,4350]",Other,Other
1290,Male,49,1967-08-08,VP Marketing,Financial Services,High Net Worth,Yes,6,49,19679 Buell Pass,4305,QLD,5,7616.04,9,846.2266666666667,"(4250,4350]",Other,Other
1291,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,No,12,36,8 Kinsman Alley,4304,QLD,2,5147.26,7,735.3228571428572,"(4250,4350]",Other,Other
1293,Male,89,1980-10-07,Quality Engineer,IT,Mass Customer,No,8,36,378 Butterfield Pass,4300,QLD,6,4736.69,5,947.338,"(4250,4350]",Other,Other
1295,Male,66,1997-01-25,Nurse,Argiculture,Mass Customer,Yes,5,20,07780 Autumn Leaf Drive,4209,QLD,7,1882.9000000000003,6,313.8166666666667,"(4150,4250]",Other,Other
1296,Female,61,1989-03-11,Paralegal,Financial Services,Affluent Customer,Yes,9,28,87 Reinke Drive,4211,QLD,6,2793.27,4,698.3175,"(4150,4250]",Other,Other
1297,Male,91,1981-02-12,Social Worker,Health,Mass Customer,No,3,36,3 Gina Center,4210,QLD,7,2424.53,6,404.08833333333337,"(4150,4250]",Other,Other
1298,Male,35,1974-04-06,Research Nurse,Health,Mass Customer,No,16,43,029 Scott Center,4205,QLD,5,4113.36,5,822.6719999999999,"(4150,4250]",Other,Other
1299,Female,72,1977-01-17,Media Manager,n/a,Affluent Customer,No,12,40,36072 Lakewood Gardens Court,4051,QLD,8,5957.78,7,851.1114285714285,"(4050,4150]",Other,Media Manager
1300,Female,0,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9,26,408 Grover Place,4165,QLD,9,6148.62,6,1024.77,"(4150,4250]",Other,Physical Therapy Assistant
1301,Female,17,1991-11-25,Structural Analysis Engineer,Health,Mass Customer,No,9,25,392 Ridge Oak Road,4165,QLD,7,2178.71,8,272.33875,"(4150,4250]",Other,Other
1302,Female,29,1998-05-03,Biostatistician,Financial Services,Affluent Customer,Yes,2,19,9 Sugar Junction,4053,QLD,7,5336.7300000000005,13,410.51769230769236,"(4050,4150]",Other,Other
1304,Male,23,1977-11-16,Administrative Assistant,n/a,High Net Worth,No,11,39,16039 Warrior Parkway,4130,QLD,7,2321.06,6,386.8433333333333,"(4050,4150]",Other,Administrative Assistant
1305,Male,97,1970-03-01,Executive Secretary,Financial Services,High Net Worth,Yes,6,47,3 School Place,4124,QLD,4,2825,5,565,"(4050,4150]",Other,Other
1306,Male,13,1956-04-12,Occupational Therapist,Health,Affluent Customer,Yes,13,61,9120 Corry Avenue,4208,QLD,7,5486.1,6,914.35,"(4150,4250]",Other,Other
1307,Female,73,1970-09-06,Dental Hygienist,Health,High Net Worth,Yes,10,46,2 Shoshone Way,4123,QLD,6,4526.73,9,502.96999999999997,"(4050,4150]",Other,Other
1308,Male,34,1976-08-27,Analog Circuit Design manager,n/a,Affluent Customer,Yes,18,40,32 Vidon Point,4118,QLD,7,4757.959999999999,5,951.5919999999999,"(4050,4150]",Other,Analog Circuit Design manager
1309,Male,95,1977-03-22,VP Marketing,n/a,Mass Customer,No,13,40,515 Bunting Point,4115,QLD,8,1400.32,4,350.08,"(4050,4150]",Other,Other
1310,Male,38,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,Yes,13,30,67727 Westerfield Hill,4164,QLD,9,2289.2700000000004,5,457.8540000000001,"(4150,4250]",Other,Other
1311,Female,89,1984-10-06,VP Accounting,Financial Services,Mass Customer,Yes,13,32,0 Moland Parkway,4127,QLD,7,3572.06,4,893.015,"(4050,4150]",Other,Other
1312,Female,96,1994-07-16,Food Chemist,Health,Affluent Customer,No,8,22,764 Dahle Alley,4115,QLD,8,1292.6000000000001,4,323.15000000000003,"(4050,4150]",Other,Food Chemist
1313,Male,59,1986-02-09,Analyst Programmer,Property,Mass Customer,No,22,31,72 Shasta Plaza,4152,QLD,4,4753.51,7,679.0728571428572,"(4150,4250]",Other,Analyst Programmer
1314,Female,25,1970-02-23,Clinical Specialist,Health,Mass Customer,Yes,6,47,210 Esch Park,2452,NSW,8,2894.17,5,578.8340000000001,"(2450,2550]",Other,Other
1316,Male,79,1990-03-06,Recruiter,Retail,High Net Worth,Yes,18,27,482 Bartelt Junction,4280,QLD,7,2152.88,5,430.576,"(4250,4350]",Other,Other
1317,Male,2,1973-01-18,General Manager,Retail,Mass Customer,Yes,5,44,58563 Monterey Hill,4300,QLD,2,7024.709999999999,9,780.5233333333332,"(4250,4350]",Other,General Manager
1318,Female,10,1966-08-17,Senior Developer,Financial Services,Mass Customer,Yes,4,50,889 Straubel Way,4055,QLD,6,3500.74,7,500.10571428571427,"(4050,4150]",Other,Other
1321,Female,29,1994-07-05,Editor,Argiculture,Affluent Customer,No,8,22,57384 Sycamore Park,4370,QLD,6,2398.25,7,342.60714285714283,"(4350,4450]","(4350,4450]",Editor
1322,Female,37,2001-10-16,Data Coordiator,Financial Services,Mass Customer,Yes,1,15,276 Hoffman Road,4017,QLD,8,4008.84,4,1002.21,"(3950,4050]",Other,Other
1323,Male,27,1988-04-04,Account Executive,n/a,High Net Worth,Yes,9,29,98791 Johnson Way,4053,QLD,7,1695.38,7,242.19714285714286,"(4050,4150]",Other,Other
1324,Female,88,1978-02-22,Web Designer,Manufacturing,Mass Customer,No,11,39,7 John Wall Parkway,4020,QLD,5,2011.9299999999998,6,335.32166666666666,"(3950,4050]",Other,Web Designer
1325,Male,67,1968-08-25,Account Executive,Argiculture,High Net Worth,Yes,14,48,0693 Eagan Court,4019,QLD,4,104.24000000000001,1,104.24000000000001,"(3950,4050]",Other,Other
1326,Male,15,1966-02-23,Biostatistician,Health,Affluent Customer,Yes,5,51,38 Main Park,3188,VIC,8,3581.0000000000005,6,596.8333333333334,"(3150,3250]",Other,Other
1327,Female,57,1995-11-25,Director of Sales,Property,Affluent Customer,No,6,21,2 Shasta Street,3977,VIC,8,2848.5,5,569.7,"(3950,4050]",Other,Other
1328,Male,19,1981-09-02,Budget/Accounting Analyst,IT,Mass Customer,Yes,6,35,27 Farmco Pass,3806,VIC,8,5351.58,7,764.5114285714286,"(3750,3850]",Other,Other
1329,Female,65,1989-07-15,Database Administrator,n/a,Mass Customer,No,11,27,9985 Barnett Circle,3940,VIC,7,6968.549999999999,10,696.8549999999999,"(3850,3950]",Other,Other
1330,Male,20,1985-08-02,Technical Writer,n/a,Affluent Customer,No,19,31,60855 Fieldstone Avenue,3939,VIC,6,5101.120000000001,6,850.1866666666668,"(3850,3950]",Other,Other
1331,Male,12,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,No,17,30,2 Dixon Crossing,3910,VIC,7,6252.43,10,625.243,"(3850,3950]",Other,Other
1332,Male,87,1978-05-01,Technical Writer,n/a,Mass Customer,Yes,12,39,7 Canary Trail,3977,VIC,10,5075.61,8,634.45125,"(3950,4050]",Other,Other
1333,Male,4,1973-08-23,Compensation Analyst,Financial Services,High Net Worth,No,9,43,09653 Golf View Way,3840,VIC,2,1924.18,3,641.3933333333333,"(3750,3850]",Other,Other
1334,Female,72,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,No,4,18,433 Mockingbird Center,3840,VIC,2,719.98,2,359.99,"(3750,3850]",Other,Other
1336,Male,83,1989-03-13,Physical Therapy Assistant,n/a,Mass Customer,Yes,15,28,833 Sherman Court,3810,VIC,6,3595.9100000000003,6,599.3183333333334,"(3750,3850]",Other,Physical Therapy Assistant
1337,Female,15,1988-03-08,Structural Engineer,Health,Mass Customer,No,10,29,0 Fulton Drive,3806,VIC,8,3417.42,6,569.57,"(3750,3850]",Other,Other
1338,Male,53,1980-11-24,Product Engineer,n/a,High Net Worth,No,14,36,02885 Buhler Court,3804,VIC,9,234.35999999999996,2,117.17999999999998,"(3750,3850]",Other,Product Engineer
1339,Female,82,1978-12-09,Editor,IT,High Net Worth,No,14,38,8766 Onsgard Plaza,3805,VIC,8,4713.22,5,942.644,"(3750,3850]",Other,Editor
1340,Male,16,1977-11-05,Statistician,n/a,High Net Worth,No,18,39,5061 Cottonwood Trail,3765,VIC,7,2120.42,8,265.0525,"(3750,3850]",Other,Other
1341,Male,65,1986-05-18,Computer Systems Analyst,Financial Services,Affluent Customer,No,15,31,05 Dahle Drive,3757,VIC,7,1213.75,4,303.4375,"(3750,3850]",Other,Other
1343,Male,67,1979-12-10,Dental Hygienist,Health,High Net Worth,No,5,37,09 Hagan Pass,3196,VIC,8,1317.1599999999999,3,439.0533333333333,"(3150,3250]",Other,Other
1344,Female,20,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,No,4,21,87897 Lighthouse Bay Pass,3747,VIC,4,628.5699999999999,3,209.5233333333333,"(3650,3750]","(3650,3750]",Other
1345,Male,94,1960-09-11,Senior Sales Associate,Manufacturing,Mass Customer,No,12,56,294 Lawn Junction,3677,VIC,1,5170.95,6,861.8249999999999,"(3650,3750]","(3650,3750]",Other
1346,Male,9,1970-06-19,Administrative Assistant,Telecommunications,Mass Customer,No,19,46,5 Springview Terrace,3620,VIC,4,6736.53,9,748.5033333333333,"(3550,3650]","(3550,3650]",Administrative Assistant
1347,Female,14,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,Yes,14,39,9 Logan Drive,3620,VIC,2,3745.36,6,624.2266666666667,"(3550,3650]","(3550,3650]",Other
1348,Male,88,1984-04-10,VP Sales,n/a,High Net Worth,No,13,33,6002 Del Sol Trail,3630,VIC,2,5915.860000000001,5,1183.172,"(3550,3650]","(3550,3650]",Other
1349,Male,83,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,No,1,20,77 Acker Alley,3151,VIC,10,1905.1599999999999,6,317.52666666666664,"(3150,3250]",Other,Other
1350,Male,10,1957-09-30,Staff Scientist,Retail,Mass Customer,Yes,8,59,38 Hansons Place,3023,VIC,7,1235.26,2,617.63,"(2950,3050]","(2950,3050]",Other
1352,Male,53,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,No,18,62,0784 Utah Plaza,3199,VIC,7,1151.6,3,383.8666666666666,"(3150,3250]",Other,Other
1353,Female,1,1980-03-31,Clinical Specialist,Health,Mass Customer,Yes,11,37,5298 Nevada Circle,3500,VIC,1,3363.8700000000003,9,373.7633333333334,"(3450,3550]",Other,Other
1354,Female,0,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,No,2,16,0 Ramsey Place,3444,VIC,4,2464.54,3,821.5133333333333,"(3350,3450]","(3350,3450]",Analyst Programmer
1355,Male,37,2001-04-04,VP Quality Control,Property,Mass Customer,No,1,16,7006 Miller Avenue,3444,VIC,4,2713.72,5,542.7439999999999,"(3350,3450]","(3350,3450]",Other
1356,Female,12,1981-02-24,Account Representative,n/a,High Net Worth,No,13,36,1 Bayside Pass,3076,VIC,8,3853.42,6,642.2366666666667,"(3050,3150]",Other,Other
1357,Male,69,1993-05-14,Research Nurse,Health,High Net Worth,No,6,24,43811 Golf View Road,3380,VIC,1,5689.86,10,568.986,"(3350,3450]","(3350,3450]",Other
1358,Male,8,1994-04-11,Dental Hygienist,Health,High Net Worth,No,6,23,19 Green Ridge Avenue,3340,VIC,3,4113.04,8,514.13,"(3250,3350]",Other,Other
1359,Female,54,1993-02-24,Help Desk Technician,Retail,Mass Customer,No,6,24,91079 Lukken Way,3338,VIC,5,1550.8200000000002,2,775.4100000000001,"(3250,3350]",Other,Other
1360,Male,41,1970-07-04,Design Engineer,Manufacturing,Mass Customer,Yes,15,46,1450 Gulseth Park,3337,VIC,5,1906.1499999999996,3,635.3833333333332,"(3250,3350]",Other,Design Engineer
1361,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,No,19,52,1 Boyd Terrace,3280,VIC,4,2731.9199999999996,7,390.27428571428567,"(3250,3350]",Other,Other
1362,Female,20,1973-02-20,Account Executive,Manufacturing,Affluent Customer,Yes,15,44,9 Almo Alley,3224,VIC,5,1736.45,2,868.225,"(3150,3250]",Other,Other
1363,Male,7,1961-10-16,Associate Professor,Financial Services,Mass Customer,No,18,55,016 Tony Street,3222,VIC,5,2744.3399999999997,7,392.0485714285714,"(3150,3250]",Other,Associate Professor
1364,Male,99,1978-04-20,Junior Executive,Manufacturing,Mass Customer,No,21,39,02505 Mariners Cove Street,3222,VIC,6,2329.3199999999997,5,465.8639999999999,"(3150,3250]",Other,Other
1365,Male,97,1992-04-19,Research Associate,Health,Mass Customer,No,3,25,970 Sundown Place,3222,VIC,5,818.7200000000001,4,204.68000000000004,"(3150,3250]",Other,Research Associate
1366,Male,10,1974-06-30,Computer Systems Analyst,Retail,Affluent Customer,No,22,42,0261 Roxbury Crossing,4164,QLD,9,1614.09,5,322.818,"(4150,4250]",Other,Other
1367,Female,63,1973-06-29,Internal Auditor,Retail,Mass Customer,No,18,43,5413 Harbort Terrace,3226,VIC,7,2760.28,7,394.3257142857143,"(3150,3250]",Other,Other
1369,Female,51,1994-05-08,Civil Engineer,Manufacturing,Mass Customer,Yes,6,23,3 Schlimgen Alley,3201,VIC,6,2503.4700000000003,4,625.8675000000001,"(3150,3250]",Other,Civil Engineer
1370,Female,44,1986-10-23,Computer Systems Analyst,Property,Mass Customer,No,18,30,0162 Darwin Alley,3201,VIC,6,839.2700000000002,4,209.81750000000005,"(3150,3250]",Other,Other
1371,Female,39,1959-08-02,Design Engineer,Retail,Mass Customer,Yes,13,57,66 Division Pass,3840,VIC,1,1270.9399999999998,4,317.73499999999996,"(3750,3850]",Other,Design Engineer
1372,Male,44,1980-07-02,Computer Systems Analyst,Manufacturing,Affluent Customer,No,17,36,6 Forster Crossing,3198,VIC,8,2935.6800000000003,6,489.28000000000003,"(3150,3250]",Other,Other
1373,Female,3,1958-09-23,Director of Sales,Financial Services,Mass Customer,Yes,12,58,939 Hermina Drive,3198,VIC,8,0,0,0,"(3150,3250]",Other,Other
1375,Male,36,1978-12-07,Analog Circuit Design manager,Financial Services,Affluent Customer,No,18,38,3962 Rigney Center,3156,VIC,8,1849.91,5,369.982,"(3150,3250]",Other,Analog Circuit Design manager
1376,Male,89,1966-03-12,Environmental Tech,Health,Mass Customer,Yes,18,51,64201 Bonner Point,3169,VIC,5,4576.53,6,762.755,"(3150,3250]",Other,Other
1377,Male,86,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,Yes,2,28,0 Grasskamp Pass,3170,VIC,10,2814.08,5,562.816,"(3150,3250]",Other,Other
1379,Female,63,1989-06-16,Legal Assistant,Financial Services,Mass Customer,Yes,7,27,46523 Mcbride Circle,3161,VIC,9,4337.3099999999995,5,867.4619999999999,"(3150,3250]",Other,Other
1380,Female,99,1998-09-30,Financial Analyst,Financial Services,Mass Customer,No,3,18,29 Mallory Circle,3791,VIC,9,2550.9400000000005,3,850.3133333333335,"(3750,3850]",Other,Other
1381,Male,79,1985-03-11,Engineer,Manufacturing,Affluent Customer,Yes,15,32,6229 Amoth Place,3156,VIC,8,4177.61,5,835.5219999999999,"(3150,3250]",Other,Other
1382,Male,27,1989-10-23,Data Coordiator,Manufacturing,High Net Worth,Yes,20,27,952 Fairview Hill,3155,VIC,8,1946.8899999999999,2,973.4449999999999,"(3150,3250]",Other,Other
1383,Female,81,1957-10-29,Software Consultant,IT,Affluent Customer,No,8,59,6 La Follette Lane,3977,VIC,6,3372.97,4,843.2425,"(3950,4050]",Other,Other
1384,Female,48,1998-09-09,Quality Control Specialist,Manufacturing,Mass Customer,No,2,18,6837 West Pass,4119,QLD,7,3307.48,6,551.2466666666667,"(4050,4150]",Other,Quality Control Specialist
1385,Female,39,1957-08-17,Cost Accountant,Financial Services,Mass Customer,No,16,59,28 Menomonie Street,3140,VIC,10,2624.5699999999997,5,524.914,"(3050,3150]",Other,Other
1386,Female,71,1967-06-12,Help Desk Technician,Retail,Mass Customer,Yes,12,49,94 Sheridan Parkway,3136,VIC,9,2724.7200000000003,3,908.2400000000001,"(3050,3150]",Other,Other
1387,Female,33,1977-07-11,Chemical Engineer,Manufacturing,Mass Customer,Yes,4,39,50 Claremont Junction,3818,VIC,6,641.64,1,641.64,"(3750,3850]",Other,Other
1388,Male,86,1972-08-14,Internal Auditor,Financial Services,Mass Customer,No,7,44,70676 Eggendart Trail,3028,VIC,8,3792.1200000000003,6,632.0200000000001,"(2950,3050]","(2950,3050]",Other
1390,Female,74,2000-01-25,Accounting Assistant,Retail,High Net Worth,Yes,1,17,02701 Talmadge Junction,3082,VIC,7,3474.54,9,386.06,"(3050,3150]",Other,Other
1391,Female,62,1976-08-05,Marketing Assistant,Retail,High Net Worth,No,12,40,220 Mitchell Place,3099,VIC,9,2283.83,3,761.2766666666666,"(3050,3150]",Other,Other
1392,Female,28,2000-01-15,Human Resources Manager,Financial Services,Mass Customer,No,1,17,02570 Tony Way,3752,VIC,6,3196.27,3,1065.4233333333334,"(3750,3850]",Other,Human Resources Manager
1395,Female,83,1957-12-23,VP Product Management,n/a,High Net Worth,Yes,16,59,7709 Bluestem Place,3068,VIC,5,1471.7700000000002,3,490.5900000000001,"(3050,3150]",Other,Other
1396,Male,20,1987-10-07,Cost Accountant,Financial Services,Mass Customer,No,18,29,8108 Clyde Gallagher Crossing,3756,VIC,4,7075.58,10,707.558,"(3750,3850]",Other,Other
1397,Male,29,1979-01-21,Legal Assistant,Manufacturing,Mass Customer,Yes,14,38,79206 Independence Drive,3061,VIC,5,4563.95,6,760.6583333333333,"(3050,3150]",Other,Other
